A11UOM2LJ69AE7:33PPUNGG385VWXJ09DEYZC6T4SPRZU,0,1493672965484,"{""rt"": 4909, ""trial_type"": ""text"", ""internal_node_id"": ""0.0-0.0"", ""time_elapsed"": 4916, ""key_press"": 32, ""trial_index"": 0}"
A11UOM2LJ69AE7:33PPUNGG385VWXJ09DEYZC6T4SPRZU,1,1493673010593,"{""rt"": 44107, ""trial_type"": ""instructions"", ""view_history"": ""[{\""page_index\"":0,\""viewing_time\"":15742},{\""page_index\"":1,\""viewing_time\"":12950},{\""page_index\"":2,\""viewing_time\"":6690},{\""page_index\"":3,\""viewing_time\"":8723}]"", ""internal_node_id"": ""0.0-1.0-0.0"", ""time_elapsed"": 50026, ""trial_index"": 1}"
A11UOM2LJ69AE7:33PPUNGG385VWXJ09DEYZC6T4SPRZU,2,1493673074257,"{""rt"": 58079, ""trial_type"": ""survey-multi-choice"", ""responses"": ""[\""4\"",\""True\"",\""$0.10\"",\""At most 15\"",\""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 12 rounds.\"",\""False\""]"", ""internal_node_id"": ""0.0-1.0-1.0"", ""time_elapsed"": 113690, ""questions"": ""[\""How many flights are there per round?\"",\""True or false: The hidden values will change each time I start a new round.\"",\""How much does it cost to observe each hidden value?\"",\""How many hidden values am I allowed to observe in each round?\"",\""Which statement is TRUE?\"",\""True of false: The duration of the delay tells me how much more money I could have earned by planning and deciding better.\""]"", ""correct"": [false, true, true, false, true, false], ""trial_index"": 2}"
A11UOM2LJ69AE7:33PPUNGG385VWXJ09DEYZC6T4SPRZU,3,1493673142068,"{""rt"": 66809, ""trial_type"": ""instructions"", ""view_history"": ""[{\""page_index\"":0,\""viewing_time\"":31115},{\""page_index\"":1,\""viewing_time\"":12117},{\""page_index\"":2,\""viewing_time\"":18965},{\""page_index\"":3,\""viewing_time\"":4611}]"", ""internal_node_id"": ""0.0-1.1-0.1"", ""time_elapsed"": 181501, ""trial_index"": 3}"
A11UOM2LJ69AE7:33PPUNGG385VWXJ09DEYZC6T4SPRZU,4,1493673187553,"{""rt"": 41915, ""trial_type"": ""survey-multi-choice"", ""responses"": ""[\""4\"",\""True\"",\""$0.10\"",\""As many or as few as I wish\"",\""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 12 rounds.\"",\""False\""]"", ""internal_node_id"": ""0.0-1.1-1.1"", ""time_elapsed"": 226986, ""questions"": ""[\""How many flights are there per round?\"",\""True or false: The hidden values will change each time I start a new round.\"",\""How much does it cost to observe each hidden value?\"",\""How many hidden values am I allowed to observe in each round?\"",\""Which statement is TRUE?\"",\""True of false: The duration of the delay tells me how much more money I could have earned by planning and deciding better.\""]"", ""correct"": [false, true, true, true, true, false], ""trial_index"": 4}"
A11UOM2LJ69AE7:33PPUNGG385VWXJ09DEYZC6T4SPRZU,5,1493673290014,"{""rt"": 101459, ""trial_type"": ""instructions"", ""view_history"": ""[{\""page_index\"":0,\""viewing_time\"":31860},{\""page_index\"":1,\""viewing_time\"":27172},{\""page_index\"":2,\""viewing_time\"":30323},{\""page_index\"":3,\""viewing_time\"":12103}]"", ""internal_node_id"": ""0.0-1.2-0.2"", ""time_elapsed"": 329447, ""trial_index"": 5}"
A11UOM2LJ69AE7:33PPUNGG385VWXJ09DEYZC6T4SPRZU,6,1493673341007,"{""rt"": 46943, ""trial_type"": ""survey-multi-choice"", ""responses"": ""[\""4\"",\""True\"",\""$0.10\"",\""As many or as few as I wish\"",\""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), but these earnings aren't real money.\"",\""False\""]"", ""internal_node_id"": ""0.0-1.2-1.2"", ""time_elapsed"": 380440, ""questions"": ""[\""How many flights are there per round?\"",\""True or false: The hidden values will change each time I start a new round.\"",\""How much does it cost to observe each hidden value?\"",\""How many hidden values am I allowed to observe in each round?\"",\""Which statement is TRUE?\"",\""True of false: The duration of the delay tells me how much more money I could have earned by planning and deciding better.\""]"", ""correct"": [false, true, true, true, false, false], ""trial_index"": 6}"
A11UOM2LJ69AE7:33PPUNGG385VWXJ09DEYZC6T4SPRZU,7,1493673350345,"{""rt"": 8337, ""trial_type"": ""instructions"", ""view_history"": ""[{\""page_index\"":0,\""viewing_time\"":3464},{\""page_index\"":1,\""viewing_time\"":1238},{\""page_index\"":2,\""viewing_time\"":2005},{\""page_index\"":3,\""viewing_time\"":1629}]"", ""internal_node_id"": ""0.0-1.3-0.3"", ""time_elapsed"": 389778, ""trial_index"": 7}"
A11UOM2LJ69AE7:33PPUNGG385VWXJ09DEYZC6T4SPRZU,8,1493673377463,"{""rt"": 23429, ""trial_type"": ""survey-multi-choice"", ""responses"": ""[\""4\"",\""True\"",\""$0.10\"",\""As many or as few as I wish\"",\""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 12 rounds.\"",\""True\""]"", ""internal_node_id"": ""0.0-1.3-1.3"", ""time_elapsed"": 416896, ""questions"": ""[\""How many flights are there per round?\"",\""True or false: The hidden values will change each time I start a new round.\"",\""How much does it cost to observe each hidden value?\"",\""How many hidden values am I allowed to observe in each round?\"",\""Which statement is TRUE?\"",\""True of false: The duration of the delay tells me how much more money I could have earned by planning and deciding better.\""]"", ""correct"": [false, true, true, true, true, true], ""trial_index"": 8}"
A11UOM2LJ69AE7:33PPUNGG385VWXJ09DEYZC6T4SPRZU,9,1493673395458,"{""rt"": 16993, ""trial_type"": ""instructions"", ""view_history"": ""[{\""page_index\"":0,\""viewing_time\"":3947},{\""page_index\"":1,\""viewing_time\"":5067},{\""page_index\"":2,\""viewing_time\"":4525},{\""page_index\"":3,\""viewing_time\"":3453}]"", ""internal_node_id"": ""0.0-1.4-0.4"", ""time_elapsed"": 434891, ""trial_index"": 9}"
A11UOM2LJ69AE7:33PPUNGG385VWXJ09DEYZC6T4SPRZU,10,1493673418767,"{""rt"": 20650, ""trial_type"": ""survey-multi-choice"", ""responses"": ""[\""4\"",\""True\"",\""$0.10\"",\""As many or as few as I wish\"",\""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), but these earnings aren't real money.\"",\""True\""]"", ""internal_node_id"": ""0.0-1.4-1.4"", ""time_elapsed"": 458199, ""questions"": ""[\""How many flights are there per round?\"",\""True or false: The hidden values will change each time I start a new round.\"",\""How much does it cost to observe each hidden value?\"",\""How many hidden values am I allowed to observe in each round?\"",\""Which statement is TRUE?\"",\""True of false: The duration of the delay tells me how much more money I could have earned by planning and deciding better.\""]"", ""correct"": [false, true, true, true, false, true], ""trial_index"": 10}"
